date,year,month,campground,monthly_total,prev_year_monthly_total,monthly_percentage_difference,ytd_total,prev_year_ytd_total,ytd_percentage_difference,ytd_month_range
2009-12-01,2009,12,Pine Lake,0.0,0.0,,3006.0,2762.0,8.8,January - December
2009-01-01,2009,1,Teslin Lake,0.0,0.0,,0.0,0.0,,January - January
2009-02-01,2009,2,Teslin Lake,0.0,0.0,,0.0,0.0,,January - February
2009-03-01,2009,3,Teslin Lake,0.0,0.0,,0.0,0.0,,January - March
2009-04-01,2009,4,Teslin Lake,0.0,0.0,,0.0,0.0,,January - April
2009-05-01,2009,5,Teslin Lake,146.0,121.0,20.7,146.0,121.0,20.7,January - May
2009-06-01,2009,6,Teslin Lake,524.0,500.0,4.8,670.0,621.0,7.9,January - June
2009-07-01,2009,7,Teslin Lake,712.0,482.0,47.7,1382.0,1103.0,25.3,January - July
2009-08-01,2009,8,Teslin Lake,429.0,387.0,10.9,1811.0,1490.0,21.5,January - August
2009-09-01,2009,9,Teslin Lake,171.0,155.0,10.3,1982.0,1645.0,20.5,January - September
2009-10-01,2009,10,Teslin Lake,9.0,2.0,350.0,1991.0,1647.0,20.9,January - October
2009-11-01,2009,11,Teslin Lake,0.0,0.0,,1991.0,1647.0,20.9,January - November
2009-12-01,2009,12,Teslin Lake,0.0,0.0,,1991.0,1647.0,20.9,January - December
2009-01-01,2009,1,Tombstone Mtn.,0.0,0.0,,0.0,0.0,,January - January
2009-02-01,2009,2,Tombstone Mtn.,0.0,0.0,,0.0,0.0,,January - February
2009-03-01,2009,3,Tombstone Mtn.,0.0,0.0,,0.0,0.0,,January - March
2009-04-01,2009,4,Tombstone Mtn.,2.0,0.0,,2.0,0.0,,January - April
2009-05-01,2009,5,Tombstone Mtn.,68.0,64.0,6.3,70.0,64.0,9.4,January - May
2009-06-01,2009,6,Tombstone Mtn.,641.0,735.0,-12.8,711.0,799.0,-11.0,January - June
2009-07-01,2009,7,Tombstone Mtn.,1039.0,856.0,21.4,1750.0,1655.0,5.7,January - July
2009-08-01,2009,8,Tombstone Mtn.,1057.0,758.0,39.4,2807.0,2413.0,16.3,January - August
2009-09-01,2009,9,Tombstone Mtn.,585.0,204.0,186.8,3392.0,2617.0,29.6,January - September
2009-10-01,2009,10,Tombstone Mtn.,15.0,0.0,,3407.0,2617.0,30.2,January - October
2009-11-01,2009,11,Tombstone Mtn.,2.0,0.0,,3409.0,2617.0,30.3,January - November
2009-12-01,2009,12,Tombstone Mtn.,0.0,0.0,,3409.0,2617.0,30.3,January - December
2009-01-01,2009,1,Watson Lake,0.0,0.0,,0.0,0.0,,January - January
2009-02-01,2009,2,Watson Lake,0.0,0.0,,0.0,0.0,,January - February
2009-03-01,2009,3,Watson Lake,0.0,0.0,,0.0,0.0,,January - March
2009-04-01,2009,4,Watson Lake,0.0,2.0,-100.0,0.0,2.0,-100.0,January - April
2009-05-01,2009,5,Watson Lake,123.0,51.0,141.2,123.0,53.0,132.1,January - May
2009-06-01,2009,6,Watson Lake,396.0,397.0,-0.3,519.0,450.0,15.3,January - June
2009-07-01,2009,7,Watson Lake,595.0,509.0,16.9,1114.0,959.0,16.2,January - July
2009-08-01,2009,8,Watson Lake,475.0,490.0,-3.1,1589.0,1449.0,9.7,January - August
2009-09-01,2009,9,Watson Lake,200.0,100.0,100.0,1789.0,1549.0,15.5,January - September
2009-10-01,2009,10,Watson Lake,2.0,0.0,,1791.0,1549.0,15.6,January - October
2009-11-01,2009,11,Watson Lake,0.0,0.0,,1791.0,1549.0,15.6,January - November
2009-12-01,2009,12,Watson Lake,2.0,0.0,,1793.0,1549.0,15.8,January - December
2009-01-01,2009,1,Wolf Creek,0.0,2.0,-100.0,0.0,2.0,-100.0,January - January
2009-02-01,2009,2,Wolf Creek,3.0,0.0,,3.0,2.0,50.0,January - February
2009-03-01,2009,3,Wolf Creek,0.0,0.0,,3.0,2.0,50.0,January - March
2009-04-01,2009,4,Wolf Creek,0.0,0.0,,3.0,2.0,50.0,January - April
2009-05-01,2009,5,Wolf Creek,360.0,575.0,-37.4,363.0,577.0,-37.1,January - May
2009-06-01,2009,6,Wolf Creek,900.0,912.0,-1.3,1263.0,1489.0,-15.2,January - June
2009-07-01,2009,7,Wolf Creek,1142.0,1019.0,12.1,2405.0,2508.0,-4.1,January - July
2009-08-01,2009,8,Wolf Creek,945.0,917.0,3.1,3350.0,3425.0,-2.2,January - August
2009-09-01,2009,9,Wolf Creek,296.0,336.0,-11.9,3646.0,3761.0,-3.1,January - September
2018-05-01,2018,5,Teslin Lake,295.0,198.0,49.0,297.0,200.0,48.5,January - May
2018-06-01,2018,6,Teslin Lake,1081.0,793.0,36.3,1378.0,993.0,38.8,January - June
2018-07-01,2018,7,Teslin Lake,1171.0,1065.0,10.0,2549.0,2058.0,23.9,January - July
2018-08-01,2018,8,Teslin Lake,853.0,903.0,-5.5,3402.0,2961.0,14.9,January - August
2018-09-01,2018,9,Teslin Lake,163.0,309.0,-47.2,3565.0,3270.0,9.0,January - September
2018-10-01,2018,10,Teslin Lake,0.0,0.0,,3565.0,3270.0,9.0,January - October
2018-11-01,2018,11,Teslin Lake,0.0,0.0,,3565.0,3270.0,9.0,January - November
2018-12-01,2018,12,Teslin Lake,0.0,0.0,,3565.0,3270.0,9.0,January - December
2018-01-01,2018,1,Tombstone Mtn.,0.0,0.0,,0.0,0.0,,January - January
2018-02-01,2018,2,Tombstone Mtn.,0.0,0.0,,0.0,0.0,,January - February
2018-03-01,2018,3,Tombstone Mtn.,0.0,0.0,,0.0,0.0,,January - March
2018-04-01,2018,4,Tombstone Mtn.,4.0,0.0,,4.0,0.0,,January - April
2018-05-01,2018,5,Tombstone Mtn.,218.0,165.0,32.1,222.0,165.0,34.5,January - May
2018-06-01,2018,6,Tombstone Mtn.,1577.0,1170.0,34.8,1799.0,1335.0,34.8,January - June
2018-07-01,2018,7,Tombstone Mtn.,1993.0,1551.0,28.5,3792.0,2886.0,31.4,January - July
2018-08-01,2018,8,Tombstone Mtn.,2032.0,1794.0,13.3,5824.0,4680.0,24.4,January - August
2018-09-01,2018,9,Tombstone Mtn.,170.0,733.0,-76.8,5994.0,5413.0,10.7,January - September
2018-10-01,2018,10,Tombstone Mtn.,4.0,8.0,-50.0,5998.0,5421.0,10.6,January - October
2018-11-01,2018,11,Tombstone Mtn.,2.0,0.0,,6000.0,5421.0,10.7,January - November
2018-12-01,2018,12,Tombstone Mtn.,2.0,0.0,,6002.0,5421.0,10.7,January - December
2018-01-01,2018,1,Watson Lake,0.0,0.0,,0.0,0.0,,January - January
2018-02-01,2018,2,Watson Lake,0.0,0.0,,0.0,0.0,,January - February
2018-03-01,2018,3,Watson Lake,0.0,2.0,-100.0,0.0,2.0,-100.0,January - March
2018-04-01,2018,4,Watson Lake,0.0,3.0,-100.0,0.0,5.0,-100.0,January - April
2018-05-01,2018,5,Watson Lake,424.0,338.0,25.4,424.0,343.0,23.6,January - May
2018-06-01,2018,6,Watson Lake,1337.0,1075.0,24.4,1761.0,1418.0,24.2,January - June
2018-07-01,2018,7,Watson Lake,1670.0,1440.0,16.0,3431.0,2858.0,20.0,January - July
2018-08-01,2018,8,Watson Lake,1361.0,1359.0,0.1,4792.0,4217.0,13.6,January - August
2018-09-01,2018,9,Watson Lake,532.0,418.0,27.3,5324.0,4635.0,14.9,January - September
2018-10-01,2018,10,Watson Lake,0.0,0.0,,5324.0,4635.0,14.9,January - October
2018-11-01,2018,11,Watson Lake,0.0,0.0,,5324.0,4635.0,14.9,January - November
2018-12-01,2018,12,Watson Lake,0.0,0.0,,5324.0,4635.0,14.9,January - December
2018-01-01,2018,1,Wolf Creek,0.0,0.0,,0.0,0.0,,January - January
2018-02-01,2018,2,Wolf Creek,0.0,0.0,,0.0,0.0,,January - February
2018-03-01,2018,3,Wolf Creek,2.0,0.0,,2.0,0.0,,January - March
2018-04-01,2018,4,Wolf Creek,5.0,0.0,,7.0,0.0,,January - April
2018-05-01,2018,5,Wolf Creek,722.0,595.0,21.3,729.0,595.0,22.5,January - May
2018-06-01,2018,6,Wolf Creek,1206.0,1034.0,16.6,1935.0,1629.0,18.8,January - June
2018-07-01,2018,7,Wolf Creek,1370.0,1284.0,6.7,3305.0,2913.0,13.5,January - July
2018-08-01,2018,8,Wolf Creek,1225.0,1262.0,-2.9,4530.0,4175.0,8.5,January - August
2018-09-01,2018,9,Wolf Creek,693.0,685.0,1.2,5223.0,4860.0,7.5,January - September
2018-10-01,2018,10,Wolf Creek,0.0,7.0,-100.0,5223.0,4867.0,7.3,January - October
2018-11-01,2018,11,Wolf Creek,0.0,0.0,,5223.0,4867.0,7.3,January - November
2018-12-01,2018,12,Wolf Creek,0.0,0.0,,5223.0,4867.0,7.3,January - December
2018-01-01,2018,1,Yukon River,0.0,0.0,,0.0,0.0,,January - January
2018-02-01,2018,2,Yukon River,0.0,4.0,-100.0,0.0,4.0,-100.0,January - February
2009-10-01,2009,10,Wolf Creek,0.0,0.0,,3646.0,3761.0,-3.1,January - October
2009-11-01,2009,11,Wolf Creek,0.0,0.0,,3646.0,3761.0,-3.1,January - November
2009-12-01,2009,12,Wolf Creek,0.0,0.0,,3646.0,3761.0,-3.1,January - December
2009-01-01,2009,1,Yukon River,0.0,0.0,,0.0,0.0,,January - January
2009-02-01,2009,2,Yukon River,0.0,0.0,,0.0,0.0,,January - February
2009-03-01,2009,3,Yukon River,0.0,4.0,-100.0,0.0,4.0,-100.0,January - March
2009-04-01,2009,4,Yukon River,2.0,0.0,,2.0,4.0,-50.0,January - April
2009-05-01,2009,5,Yukon River,199.0,257.0,-22.6,201.0,261.0,-23.0,January - May
2009-06-01,2009,6,Yukon River,1070.0,998.0,7.2,1271.0,1259.0,1.0,January - June
2009-07-01,2009,7,Yukon River,1058.0,1680.0,-37.0,2329.0,2939.0,-20.8,January - July
2009-08-01,2009,8,Yukon River,1144.0,996.0,14.9,3473.0,3935.0,-11.7,January - August
2009-09-01,2009,9,Yukon River,233.0,187.0,24.6,3706.0,4122.0,-10.1,January - September
2009-10-01,2009,10,Yukon River,4.0,4.0,0.0,3710.0,4126.0,-10.1,January - October
2009-11-01,2009,11,Yukon River,0.0,3.0,-100.0,3710.0,4129.0,-10.1,January - November
2009-12-01,2009,12,Yukon River,0.0,0.0,,3710.0,4129.0,-10.1,January - December
2010-01-01,2010,1,Congdon Creek,0.0,0.0,,0.0,0.0,,January - January
2010-02-01,2010,2,Congdon Creek,0.0,0.0,,0.0,0.0,,January - February
2010-03-01,2010,3,Congdon Creek,4.0,0.0,,4.0,0.0,,January - March
2010-04-01,2010,4,Congdon Creek,0.0,4.0,-100.0,4.0,4.0,0.0,January - April
2010-05-01,2010,5,Congdon Creek,251.0,131.0,91.6,255.0,135.0,88.9,January - May
2010-06-01,2010,6,Congdon Creek,769.0,734.0,4.8,1024.0,869.0,17.8,January - June
2010-07-01,2010,7,Congdon Creek,1235.0,992.0,24.5,2259.0,1861.0,21.4,January - July
2010-08-01,2010,8,Congdon Creek,990.0,525.0,88.6,3249.0,2386.0,36.2,January - August
2010-09-01,2010,9,Congdon Creek,392.0,311.0,26.0,3641.0,2697.0,35.0,January - September
2010-10-01,2010,10,Congdon Creek,11.0,7.0,57.1,3652.0,2704.0,35.1,January - October
2010-11-01,2010,11,Congdon Creek,4.0,0.0,,3656.0,2704.0,35.2,January - November
2010-12-01,2010,12,Congdon Creek,0.0,2.0,-100.0,3656.0,2706.0,35.1,January - December
2010-01-01,2010,1,Conrad,0.0,0.0,,0.0,0.0,,January - January
2010-02-01,2010,2,Conrad,0.0,0.0,,0.0,0.0,,January - February
2010-03-01,2010,3,Conrad,0.0,0.0,,0.0,0.0,,January - March
2010-04-01,2010,4,Conrad,0.0,0.0,,0.0,0.0,,January - April
2010-05-01,2010,5,Conrad,0.0,0.0,,0.0,0.0,,January - May
2010-06-01,2010,6,Conrad,0.0,0.0,,0.0,0.0,,January - June
2010-07-01,2010,7,Conrad,0.0,0.0,,0.0,0.0,,January - July
2010-08-01,2010,8,Conrad,0.0,0.0,,0.0,0.0,,January - August
2010-09-01,2010,9,Conrad,0.0,0.0,,0.0,0.0,,January - September
2010-10-01,2010,10,Conrad,0.0,0.0,,0.0,0.0,,January - October
2010-11-01,2010,11,Conrad,0.0,0.0,,0.0,0.0,,January - November
2010-12-01,2010,12,Conrad,0.0,0.0,,0.0,0.0,,January - December
2010-01-01,2010,1,Fox Lake,0.0,3.0,-100.0,0.0,3.0,-100.0,January - January
2010-02-01,2010,2,Fox Lake,3.0,0.0,,3.0,3.0,0.0,January - February
2010-03-01,2010,3,Fox Lake,3.0,0.0,,6.0,3.0,100.0,January - March
2010-04-01,2010,4,Fox Lake,0.0,0.0,,6.0,3.0,100.0,January - April
2010-05-01,2010,5,Fox Lake,173.0,181.0,-4.4,179.0,184.0,-2.7,January - May
2010-06-01,2010,6,Fox Lake,738.0,598.0,23.4,917.0,782.0,17.3,January - June
2010-07-01,2010,7,Fox Lake,803.0,834.0,-3.7,1720.0,1616.0,6.4,January - July
2010-08-01,2010,8,Fox Lake,614.0,493.0,24.5,2334.0,2109.0,10.7,January - August
2018-03-01,2018,3,Yukon River,0.0,2.0,-100.0,0.0,6.0,-100.0,January - March
2018-04-01,2018,4,Yukon River,2.0,0.0,,2.0,6.0,-66.7,January - April
2018-05-01,2018,5,Yukon River,382.0,421.0,-9.3,384.0,427.0,-10.1,January - May
2018-06-01,2018,6,Yukon River,2186.0,2112.0,3.5,2570.0,2539.0,1.2,January - June
2018-07-01,2018,7,Yukon River,2887.0,2204.0,31.0,5457.0,4743.0,15.1,January - July
2018-08-01,2018,8,Yukon River,2183.0,1873.0,16.6,7640.0,6616.0,15.5,January - August
2018-09-01,2018,9,Yukon River,494.0,547.0,-9.7,8134.0,7163.0,13.6,January - September
2018-10-01,2018,10,Yukon River,3.0,0.0,,8137.0,7163.0,13.6,January - October
2018-11-01,2018,11,Yukon River,0.0,0.0,,8137.0,7163.0,13.6,January - November
2018-12-01,2018,12,Yukon River,0.0,0.0,,8137.0,7163.0,13.6,January - December
2019-01-01,2019,1,Congdon Creek,0.0,0.0,,0.0,0.0,,January - January
2019-02-01,2019,2,Congdon Creek,2.0,0.0,,2.0,0.0,,January - February
2019-03-01,2019,3,Congdon Creek,0.0,0.0,,2.0,0.0,,January - March
2019-04-01,2019,4,Congdon Creek,4.0,4.0,0.0,6.0,4.0,50.0,January - April
2019-05-01,2019,5,Congdon Creek,519.0,488.0,6.4,525.0,492.0,6.7,January - May
2019-06-01,2019,6,Congdon Creek,1437.0,1276.0,12.6,1962.0,1768.0,11.0,January - June
2019-07-01,2019,7,Congdon Creek,1699.0,1746.0,-2.7,3661.0,3514.0,4.2,January - July
2019-08-01,2019,8,Congdon Creek,1680.0,1555.0,8.0,5341.0,5069.0,5.4,January - August
2019-09-01,2019,9,Congdon Creek,907.0,848.0,7.0,6248.0,5917.0,5.6,January - September
2019-10-01,2019,10,Congdon Creek,0.0,0.0,,6248.0,5917.0,5.6,January - October
2019-11-01,2019,11,Congdon Creek,0.0,0.0,,6248.0,5917.0,5.6,January - November
2019-12-01,2019,12,Congdon Creek,0.0,0.0,,6248.0,5917.0,5.6,January - December
2019-01-01,2019,1,Conrad,2.0,0.0,,2.0,0.0,,January - January
2019-02-01,2019,2,Conrad,0.0,0.0,,2.0,0.0,,January - February
2019-03-01,2019,3,Conrad,0.0,0.0,,2.0,0.0,,January - March
2019-04-01,2019,4,Conrad,0.0,4.0,-100.0,2.0,4.0,-50.0,January - April
2019-05-01,2019,5,Conrad,467.0,349.0,33.8,469.0,353.0,32.9,January - May
2019-06-01,2019,6,Conrad,986.0,955.0,3.2,1455.0,1308.0,11.2,January - June
2019-07-01,2019,7,Conrad,1295.0,1122.0,15.4,2750.0,2430.0,13.2,January - July
2019-08-01,2019,8,Conrad,1137.0,830.0,37.0,3887.0,3260.0,19.2,January - August
2019-09-01,2019,9,Conrad,529.0,447.0,18.3,4416.0,3707.0,19.1,January - September
2019-10-01,2019,10,Conrad,0.0,2.0,-100.0,4416.0,3709.0,19.1,January - October
2019-11-01,2019,11,Conrad,0.0,0.0,,4416.0,3709.0,19.1,January - November
2019-12-01,2019,12,Conrad,0.0,0.0,,4416.0,3709.0,19.1,January - December
2019-01-01,2019,1,Fox Lake,0.0,0.0,,0.0,0.0,,January - January
2019-02-01,2019,2,Fox Lake,0.0,0.0,,0.0,0.0,,January - February
2019-03-01,2019,3,Fox Lake,0.0,0.0,,0.0,0.0,,January - March
2019-04-01,2019,4,Fox Lake,0.0,0.0,,0.0,0.0,,January - April
2019-05-01,2019,5,Fox Lake,325.0,285.0,14.0,325.0,285.0,14.0,January - May
2019-06-01,2019,6,Fox Lake,849.0,750.0,13.2,1174.0,1035.0,13.4,January - June
2019-07-01,2019,7,Fox Lake,962.0,986.0,-2.4,2136.0,2021.0,5.7,January - July
2019-08-01,2019,8,Fox Lake,833.0,753.0,10.6,2969.0,2774.0,7.0,January - August
2019-09-01,2019,9,Fox Lake,389.0,257.0,51.4,3358.0,3031.0,10.8,January - September
2019-10-01,2019,10,Fox Lake,0.0,0.0,,3358.0,3031.0,10.8,January - October
2019-11-01,2019,11,Fox Lake,0.0,0.0,,3358.0,3031.0,10.8,January - November
2019-12-01,2019,12,Fox Lake,0.0,0.0,,3358.0,3031.0,10.8,January - December
2019-01-01,2019,1,Marsh Lake,0.0,0.0,,0.0,0.0,,January - January
2010-09-01,2010,9,Fox Lake,184.0,172.0,7.0,2518.0,2281.0,10.4,January - September
2010-10-01,2010,10,Fox Lake,0.0,0.0,,2518.0,2281.0,10.4,January - October
2010-11-01,2010,11,Fox Lake,0.0,0.0,,2518.0,2281.0,10.4,January - November
2010-12-01,2010,12,Fox Lake,0.0,0.0,,2518.0,2281.0,10.4,January - December
2010-01-01,2010,1,Marsh Lake,0.0,0.0,,0.0,0.0,,January - January
2010-02-01,2010,2,Marsh Lake,0.0,0.0,,0.0,0.0,,January - February
2010-03-01,2010,3,Marsh Lake,0.0,3.0,-100.0,0.0,3.0,-100.0,January - March
2010-04-01,2010,4,Marsh Lake,2.0,0.0,,2.0,3.0,-33.3,January - April
2010-05-01,2010,5,Marsh Lake,236.0,210.0,12.4,238.0,213.0,11.7,January - May
2010-06-01,2010,6,Marsh Lake,488.0,558.0,-12.5,726.0,771.0,-5.8,January - June
2010-07-01,2010,7,Marsh Lake,816.0,747.0,9.2,1542.0,1518.0,1.6,January - July
2010-08-01,2010,8,Marsh Lake,474.0,418.0,13.4,2016.0,1936.0,4.1,January - August
2010-09-01,2010,9,Marsh Lake,170.0,163.0,4.3,2186.0,2099.0,4.1,January - September
2010-10-01,2010,10,Marsh Lake,12.0,4.0,200.0,2198.0,2103.0,4.5,January - October
2010-11-01,2010,11,Marsh Lake,0.0,0.0,,2198.0,2103.0,4.5,January - November
2010-12-01,2010,12,Marsh Lake,2.0,3.0,-33.3,2200.0,2106.0,4.5,January - December
2010-01-01,2010,1,Pine Lake,0.0,0.0,,0.0,0.0,,January - January
2010-02-01,2010,2,Pine Lake,0.0,2.0,-100.0,0.0,2.0,-100.0,January - February
2010-03-01,2010,3,Pine Lake,0.0,0.0,,0.0,2.0,-100.0,January - March
2010-04-01,2010,4,Pine Lake,0.0,0.0,,0.0,2.0,-100.0,January - April
2010-05-01,2010,5,Pine Lake,281.0,137.0,105.1,281.0,139.0,102.2,January - May
2010-06-01,2010,6,Pine Lake,932.0,739.0,26.1,1213.0,878.0,38.2,January - June
2010-07-01,2010,7,Pine Lake,1267.0,1019.0,24.3,2480.0,1897.0,30.7,January - July
2010-08-01,2010,8,Pine Lake,988.0,760.0,30.0,3468.0,2657.0,30.5,January - August
2010-09-01,2010,9,Pine Lake,374.0,340.0,10.0,3842.0,2997.0,28.2,January - September
2010-10-01,2010,10,Pine Lake,7.0,9.0,-22.2,3849.0,3006.0,28.0,January - October
2010-11-01,2010,11,Pine Lake,0.0,0.0,,3849.0,3006.0,28.0,January - November
2010-12-01,2010,12,Pine Lake,0.0,0.0,,3849.0,3006.0,28.0,January - December
2010-01-01,2010,1,Teslin Lake,0.0,0.0,,0.0,0.0,,January - January
2010-02-01,2010,2,Teslin Lake,0.0,0.0,,0.0,0.0,,January - February
2010-03-01,2010,3,Teslin Lake,0.0,0.0,,0.0,0.0,,January - March
2010-04-01,2010,4,Teslin Lake,4.0,0.0,,4.0,0.0,,January - April
2010-05-01,2010,5,Teslin Lake,176.0,146.0,20.5,180.0,146.0,23.3,January - May
2010-06-01,2010,6,Teslin Lake,515.0,524.0,-1.7,695.0,670.0,3.7,January - June
2010-07-01,2010,7,Teslin Lake,645.0,712.0,-9.4,1340.0,1382.0,-3.0,January - July
2010-08-01,2010,8,Teslin Lake,518.0,429.0,20.7,1858.0,1811.0,2.6,January - August
2010-09-01,2010,9,Teslin Lake,181.0,171.0,5.8,2039.0,1982.0,2.9,January - September
2010-10-01,2010,10,Teslin Lake,0.0,9.0,-100.0,2039.0,1991.0,2.4,January - October
2010-11-01,2010,11,Teslin Lake,0.0,0.0,,2039.0,1991.0,2.4,January - November
2010-12-01,2010,12,Teslin Lake,0.0,0.0,,2039.0,1991.0,2.4,January - December
2010-01-01,2010,1,Tombstone Mtn.,0.0,0.0,,0.0,0.0,,January - January
2010-02-01,2010,2,Tombstone Mtn.,0.0,0.0,,0.0,0.0,,January - February
2010-03-01,2010,3,Tombstone Mtn.,4.0,0.0,,4.0,0.0,,January - March
2010-04-01,2010,4,Tombstone Mtn.,2.0,2.0,0.0,6.0,2.0,200.0,January - April
2010-05-01,2010,5,Tombstone Mtn.,65.0,68.0,-4.4,71.0,70.0,1.4,January - May
2010-06-01,2010,6,Tombstone Mtn.,720.0,641.0,12.3,791.0,711.0,11.3,January - June
2019-02-01,2019,2,Marsh Lake,0.0,0.0,,0.0,0.0,,January - February
2019-03-01,2019,3,Marsh Lake,2.0,0.0,,2.0,0.0,,January - March
2019-04-01,2019,4,Marsh Lake,0.0,0.0,,2.0,0.0,,January - April
2019-05-01,2019,5,Marsh Lake,559.0,446.0,25.3,561.0,446.0,25.8,January - May
2019-06-01,2019,6,Marsh Lake,1213.0,1168.0,3.9,1774.0,1614.0,9.9,January - June
2019-07-01,2019,7,Marsh Lake,1441.0,1419.0,1.6,3215.0,3033.0,6.0,January - July
2019-08-01,2019,8,Marsh Lake,1050.0,1016.0,3.3,4265.0,4049.0,5.3,January - August
2019-09-01,2019,9,Marsh Lake,464.0,371.0,25.1,4729.0,4420.0,7.0,January - September
2019-10-01,2019,10,Marsh Lake,0.0,0.0,,4729.0,4420.0,7.0,January - October
2019-11-01,2019,11,Marsh Lake,0.0,0.0,,4729.0,4420.0,7.0,January - November
2019-12-01,2019,12,Marsh Lake,0.0,0.0,,4729.0,4420.0,7.0,January - December
2019-01-01,2019,1,Pine Lake,0.0,3.0,-100.0,0.0,3.0,-100.0,January - January
2019-02-01,2019,2,Pine Lake,0.0,0.0,,0.0,3.0,-100.0,January - February
2019-03-01,2019,3,Pine Lake,0.0,0.0,,0.0,3.0,-100.0,January - March
2019-04-01,2019,4,Pine Lake,3.0,0.0,,3.0,3.0,0.0,January - April
2019-05-01,2019,5,Pine Lake,577.0,624.0,-7.5,580.0,627.0,-7.5,January - May
2019-06-01,2019,6,Pine Lake,1320.0,1635.0,-19.3,1900.0,2262.0,-16.0,January - June
2019-07-01,2019,7,Pine Lake,1529.0,1764.0,-13.3,3429.0,4026.0,-14.8,January - July
2019-08-01,2019,8,Pine Lake,1252.0,1459.0,-14.2,4681.0,5485.0,-14.7,January - August
2019-09-01,2019,9,Pine Lake,736.0,657.0,12.0,5417.0,6142.0,-11.8,January - September
2019-10-01,2019,10,Pine Lake,2.0,32.0,-93.8,5419.0,6174.0,-12.2,January - October
2019-11-01,2019,11,Pine Lake,0.0,2.0,-100.0,5419.0,6176.0,-12.3,January - November
2019-12-01,2019,12,Pine Lake,0.0,0.0,,5419.0,6176.0,-12.3,January - December
2019-01-01,2019,1,Teslin Lake,0.0,0.0,,0.0,0.0,,January - January
2019-02-01,2019,2,Teslin Lake,0.0,0.0,,0.0,0.0,,January - February
2019-03-01,2019,3,Teslin Lake,0.0,0.0,,0.0,0.0,,January - March
2019-04-01,2019,4,Teslin Lake,0.0,2.0,-100.0,0.0,2.0,-100.0,January - April
2019-05-01,2019,5,Teslin Lake,269.0,295.0,-8.8,269.0,297.0,-9.4,January - May
2019-06-01,2019,6,Teslin Lake,809.0,1081.0,-25.2,1078.0,1378.0,-21.8,January - June
2019-07-01,2019,7,Teslin Lake,1101.0,1171.0,-6.0,2179.0,2549.0,-14.5,January - July
2019-08-01,2019,8,Teslin Lake,850.0,853.0,-0.4,3029.0,3402.0,-11.0,January - August
2019-09-01,2019,9,Teslin Lake,237.0,163.0,45.4,3266.0,3565.0,-8.4,January - September
2019-10-01,2019,10,Teslin Lake,5.0,0.0,,3271.0,3565.0,-8.2,January - October
2019-11-01,2019,11,Teslin Lake,0.0,0.0,,3271.0,3565.0,-8.2,January - November
2019-12-01,2019,12,Teslin Lake,0.0,0.0,,3271.0,3565.0,-8.2,January - December
2019-01-01,2019,1,Tombstone Mtn.,2.0,0.0,,2.0,0.0,,January - January
2019-02-01,2019,2,Tombstone Mtn.,0.0,0.0,,2.0,0.0,,January - February
2019-03-01,2019,3,Tombstone Mtn.,0.0,0.0,,2.0,0.0,,January - March
2019-04-01,2019,4,Tombstone Mtn.,2.0,4.0,-50.0,4.0,4.0,0.0,January - April
2019-05-01,2019,5,Tombstone Mtn.,260.0,218.0,19.3,264.0,222.0,18.9,January - May
2019-06-01,2019,6,Tombstone Mtn.,1495.0,1577.0,-5.2,1759.0,1799.0,-2.2,January - June
2019-07-01,2019,7,Tombstone Mtn.,1789.0,1993.0,-10.2,3548.0,3792.0,-6.4,January - July
2019-08-01,2019,8,Tombstone Mtn.,2170.0,2032.0,6.8,5718.0,5824.0,-1.8,January - August
2019-09-01,2019,9,Tombstone Mtn.,732.0,170.0,330.6,6450.0,5994.0,7.6,January - September
2019-10-01,2019,10,Tombstone Mtn.,4.0,4.0,0.0,6454.0,5998.0,7.6,January - October
2019-11-01,2019,11,Tombstone Mtn.,0.0,2.0,-100.0,6454.0,6000.0,7.6,January - November
2010-07-01,2010,7,Tombstone Mtn.,968.0,1039.0,-6.8,1759.0,1750.0,0.5,January - July
2010-08-01,2010,8,Tombstone Mtn.,1227.0,1057.0,16.1,2986.0,2807.0,6.4,January - August
2010-09-01,2010,9,Tombstone Mtn.,472.0,585.0,-19.3,3458.0,3392.0,1.9,January - September
2010-10-01,2010,10,Tombstone Mtn.,3.0,15.0,-80.0,3461.0,3407.0,1.6,January - October
2010-11-01,2010,11,Tombstone Mtn.,0.0,2.0,-100.0,3461.0,3409.0,1.5,January - November
2010-12-01,2010,12,Tombstone Mtn.,0.0,0.0,,3461.0,3409.0,1.5,January - December
2010-01-01,2010,1,Watson Lake,2.0,0.0,,2.0,0.0,,January - January
2010-02-01,2010,2,Watson Lake,0.0,0.0,,2.0,0.0,,January - February
2010-03-01,2010,3,Watson Lake,0.0,0.0,,2.0,0.0,,January - March
2010-04-01,2010,4,Watson Lake,0.0,0.0,,2.0,0.0,,January - April
2010-05-01,2010,5,Watson Lake,125.0,123.0,1.6,127.0,123.0,3.3,January - May
2010-06-01,2010,6,Watson Lake,446.0,396.0,12.6,573.0,519.0,10.4,January - June
2010-07-01,2010,7,Watson Lake,708.0,595.0,19.0,1281.0,1114.0,15.0,January - July
2010-08-01,2010,8,Watson Lake,538.0,475.0,13.3,1819.0,1589.0,14.5,January - August
2010-09-01,2010,9,Watson Lake,149.0,200.0,-25.5,1968.0,1789.0,10.0,January - September
2010-10-01,2010,10,Watson Lake,9.0,2.0,350.0,1977.0,1791.0,10.4,January - October
